,Isolate.ID,Project,Primary.ioslation.date,Date.Extracted.x,Date,Location,Current.Isolate.Status,Phytophthora.likely.x,Morphology,Species,Ready.to.Extract,Media,Backup.Location,Notes.x,Sample.Extraction.Number,Sample.Number..Soil.or.Tissue.,Secondary.Isolation.Number,Sample.Substrate,Priority,Date.Extracted.y,Extraction.Kit,Qubit..ng.ul.,Notes.y,PCR.Amplification.Date,Successful.Amplification.,Tentative.Results..Internal.NCBI.Oomcycete.including.voucher.blast.,Genus,Oomycete,Sample,Isolate Number,Collection.Date,iNat.User,url,place_guess,latitude,longitude,scientific_name,common_name,plant.health.condition,plant.symptom,Dieback.percent,site.type,site.area.disturbance.level,site.hydrology,site.location.description,slope.position,percent.of.plants..of.same.species..affected.within.sight....,regeneration.present.,soil.sample.number,Phytophthora.likely.y,Notes,Notes.Extra
204,FZJ115-2 Root,Swordfern Roots,,4/2/25,3/17/25,Clean oomycetes on V8,final,,,Mortierella,N/A,V8,Clean oomycetes on V8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ115,2 Root,3/4/25,imontejano05,https://www.inaturalist.org/observations/263917967,"Oak Bay Rd, Port Ludlow, WA, US",47.93093,-122.685,Polystichum munitum,western sword fern,Good,No Selection,7,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,5,No there are not any new plants,"Port Ludlow site 3 , fern 1",,healthy,
205,FZJ115-3 Root,Swordfern Roots,,4/2/25,3/17/25,Clean oomycetes on V8,final,,,Mortierella,N/A,V8,Clean oomycetes on V8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ115,3 Root,3/4/25,imontejano05,https://www.inaturalist.org/observations/263917967,"Oak Bay Rd, Port Ludlow, WA, US",47.93093,-122.685,Polystichum munitum,western sword fern,Good,No Selection,7,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,5,No there are not any new plants,"Port Ludlow site 3 , fern 1",,healthy,
206,FZJ118-1 Root,Swordfern Roots,,4/2/25,3/17/25,Clean oomycetes on V8,final,,,Mortierella,N/A,V8,Clean oomycetes on V8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ118,1 Root,3/4/25,imontejano05,https://www.inaturalist.org/observations/263919522,"Oak Bay Rd, Port Ludlow, WA, US",47.93032,-122.685,Polystichum munitum,western sword fern,Fair,Browning fronds,NA,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,8,Yes there are new plants,"Port Ludlow Site 4, fern 1",,healthy,
207,FZJ118-1 Soil,Swordfern Soil Bait Isolates,,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Globisporangium debaryanum,yes,V8B,,,FHL0200,FZJ118,1,Soil,,5/6/25,Prepman,57.8,,6/12/25,,Globisporangium debaryanum,Globisporangium,Oomycete,FZJ118,1 Soil,3/4/25,imontejano05,https://www.inaturalist.org/observations/263919522,"Oak Bay Rd, Port Ludlow, WA, US",47.93032,-122.685,Polystichum munitum,western sword fern,Fair,Browning fronds,NA,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,8,Yes there are new plants,"Port Ludlow Site 4, fern 1",,healthy,
208,FZJ118-2 Root,Swordfern Roots,,4/2/25,4/22/25,Soil Swordfern Isolates on PARPHV8,secondary,,,Pythium attrantheridium,no,PARPHV8,,"extracted once on 4/2/25, low yield",FHL0240,FZJ118,2,Root,,6/4/25,Prepman,2.22,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,FZJ118,2 Root,3/4/25,imontejano05,https://www.inaturalist.org/observations/263919522,"Oak Bay Rd, Port Ludlow, WA, US",47.93032,-122.685,Polystichum munitum,western sword fern,Fair,Browning fronds,NA,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,8,Yes there are new plants,"Port Ludlow Site 4, fern 1",,healthy,
209,FZJ119-1 Soil,Swordfern Soil Bait Isolates,,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Pythium attrantheridium,yes,V8B,,,FHL0201,FZJ119,1,Soil,,5/6/25,Prepman,23,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,FZJ119,1 Soil,3/4/25,imontejano05,https://www.inaturalist.org/observations/263919522,"Oak Bay Rd, Port Ludlow, WA, US",47.93032,-122.685,Polystichum munitum,western sword fern,Fair,Browning fronds,NA,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,8,Yes there are new plants,"Port Ludlow Site 4, fern 2",,dying,
210,FZJ119-2 Soil,Swordfern Soil Bait Isolates,4/8/25,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Pythium attrantheridium,yes,V8B,,,FHL0202,FZJ119,2,Soil,,5/6/25,Prepman,18.3,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,FZJ119,2 Soil,3/4/25,imontejano05,https://www.inaturalist.org/observations/263919522,"Oak Bay Rd, Port Ludlow, WA, US",47.93032,-122.685,Polystichum munitum,western sword fern,Fair,Browning fronds,NA,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,8,Yes there are new plants,"Port Ludlow Site 4, fern 2",,dying,
211,FZJ120-1 Soil,Swordfern Soil Bait Isolates,4/9/25,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Pythium attrantheridium,yes,V8B,,,FHL0203,FZJ120,1,Soil,,5/6/25,Prepman,23.3,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,FZJ120,1 Soil,3/4/25,imontejano05,https://www.inaturalist.org/observations/263919522,"Oak Bay Rd, Port Ludlow, WA, US",47.93032,-122.685,Polystichum munitum,western sword fern,Fair,Browning fronds,NA,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,8,Yes there are new plants,"Port Ludlow Site 4, fern 3",,stump,
212,FZJ120-2 Soil,Swordfern Soil Bait Isolates,,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,Group 15,Pythium attrantheridium,yes,V8B,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ120,2 Soil,3/4/25,imontejano05,https://www.inaturalist.org/observations/263919522,"Oak Bay Rd, Port Ludlow, WA, US",47.93032,-122.685,Polystichum munitum,western sword fern,Fair,Browning fronds,NA,Rural,"Medium (moderately used trails, etc)",Upland or well drained,Urban yard or open park grounds,Middle of a slope,8,Yes there are new plants,"Port Ludlow Site 4, fern 3",,stump,
213,FZJ121-1 Soil,Swordfern Soil Bait Isolates,4/10/25,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,Group 15,Pythium attrantheridium,yes,V8B,,,FHL0204,FZJ121,1,Soil,,5/6/25,Prepman,18,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,FZJ121,1 Soil,3/13/25,imontejano05,https://www.inaturalist.org/observations/265189792,"Mercer Island, Mercer Island, WA, US",47.58283,-122.226,Polystichum munitum,western sword fern,Fair,Browning fronds,4,Suburban,"Low - fairly natural, not much development",Upland or well drained,Forest edge,Middle of a slope,4,No there are not any new plants,"Luther Burbank Site 2, Fern 1",,Healthy,
214,FZJ121-2 Soil,Swordfern Soil Bait Isolates,4/11/25,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Pythium attrantheridium,yes,V8B,,,FHL0205,FZJ121,2,Soil,,5/6/25,Prepman,16.1,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,FZJ121,2 Soil,3/13/25,imontejano05,https://www.inaturalist.org/observations/265189792,"Mercer Island, Mercer Island, WA, US",47.58283,-122.226,Polystichum munitum,western sword fern,Fair,Browning fronds,4,Suburban,"Low - fairly natural, not much development",Upland or well drained,Forest edge,Middle of a slope,4,No there are not any new plants,"Luther Burbank Site 2, Fern 1",,Healthy,
215,FZJ122-1 Soil,Swordfern Soil Bait Isolates,,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Globisporangium intermedium,yes,V8B,,,FHL0206,FZJ122,1,Soil,,5/6/25,Prepman,20.6,,6/12/25,,Globisporangium intermedium,Globisporangium,Oomycete,FZJ122,1 Soil,3/13/25,imontejano05,https://www.inaturalist.org/observations/265189792,"Mercer Island, Mercer Island, WA, US",47.58283,-122.226,Polystichum munitum,western sword fern,Fair,Browning fronds,4,Suburban,"Low - fairly natural, not much development",Upland or well drained,Forest edge,Middle of a slope,4,No there are not any new plants,"Luther Burbank Site 2, Fern 2",,Dying,
216,FZJ122-2 Soil,Swordfern Soil Bait Isolates,,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,unknown,yes,V8B,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ122,2 Soil,3/13/25,imontejano05,https://www.inaturalist.org/observations/265189792,"Mercer Island, Mercer Island, WA, US",47.58283,-122.226,Polystichum munitum,western sword fern,Fair,Browning fronds,4,Suburban,"Low - fairly natural, not much development",Upland or well drained,Forest edge,Middle of a slope,4,No there are not any new plants,"Luther Burbank Site 2, Fern 2",,Dying,
217,FZJ123-1 Soil,Swordfern Soil Bait Isolates,,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Globisporangium intermedium,yes,V8B,,,FHL0207,FZJ123,1,Soil,,5/6/25,Prepman,14.2,,6/12/25,,Globisporangium intermedium,Globisporangium,Oomycete,FZJ123,1 Soil,3/13/25,imontejano05,https://www.inaturalist.org/observations/265189792,"Mercer Island, Mercer Island, WA, US",47.58283,-122.226,Polystichum munitum,western sword fern,Fair,Browning fronds,4,Suburban,"Low - fairly natural, not much development",Upland or well drained,Forest edge,Middle of a slope,4,No there are not any new plants,"Luther Burbank Site 2, Fern 3",,Dying,
218,FZJ125-1 Soil,Swordfern Soil Bait Isolates,,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Globisporangium intermedium,yes,V8B,,,FHL0208,FZJ125,1,Soil,Y,5/6/25,Prepman,2.93,,"5/8/2025, 5/16/25, 5/22/25",y,Globisporangium intermedium,Globisporangium,Oomycete,FZJ125,1 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265203323,"Seward Park, Seattle, WA, US",47.55543,-122.249,Polystichum munitum,western sword fern,Good,Browning fronds,2,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,10,No there are not any new plants,"ground zero seward, fern 1",,Healthy,
219,FZJ127-1 Soil,Swordfern Soil Bait Isolates,,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Globisporangium intermedium,yes,V8B,,,FHL0209,FZJ127,1,Soil,Y,5/6/25,Prepman,3.29,,"5/8/2025, 5/16/25, 5/22/25",y,Globisporangium intermedium,Globisporangium,Oomycete,FZJ127,1 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265206716,"Seward Park, Seattle, WA, US",47.55665,-122.251,Polystichum munitum,western sword fern,Poor,Collapse of Some Fronds,35,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,15,No there are not any new plants,"sew-101, Fern 1",,Healthy,
220,FZJ128-1 Soil,Swordfern Soil Bait Isolates,,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,Group 16,Mortierella,yes,V8B,,,FHL0210,FZJ128,1,Soil,Y,5/6/25,Prepman,3.46,faint band in gel; Not Sequenced,"5/8/2025, 5/16/25",y,,,,FZJ128,1 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265206716,"Seward Park, Seattle, WA, US",47.55665,-122.251,Polystichum munitum,western sword fern,Poor,Collapse of Some Fronds,35,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,15,No there are not any new plants,"sew-101, Fern 2",,Dying,
221,FZJ129-1 Root,Swordfern Roots,,5/6/25,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,"unknown, low quality sequence",yes,V8B,,,FHL0211,FZJ129,1,Root,Y,5/6/25,Prepman,5.58,faint band in gel; Not Sequenced,"5/8/2025, 5/16/25",y,,,,FZJ129,1 Root,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265206716,"Seward Park, Seattle, WA, US",47.55665,-122.251,Polystichum munitum,western sword fern,Poor,Collapse of Some Fronds,35,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,15,No there are not any new plants,"sew-101, Fern 3",,Dying,
222,FZJ129-1 Soil,Swordfern Soil Bait Isolates,4/10/25,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,Group 16,Mortierella,yes,V8B,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ129,1 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265206716,"Seward Park, Seattle, WA, US",47.55665,-122.251,Polystichum munitum,western sword fern,Poor,Collapse of Some Fronds,35,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,15,No there are not any new plants,"sew-101, Fern 3",,Dying,
223,FZJ130-1 Soil,Swordfern Soil Bait Isolates,4/10/25,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,unknown,yes,V8B,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ130,1 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265206716,"Seward Park, Seattle, WA, US",47.55665,-122.251,Polystichum munitum,western sword fern,Poor,Collapse of Some Fronds,35,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,15,No there are not any new plants,"sew-101, Fern 4",,Dead,
224,FZJ132-1 Root,Swordfern Roots,,4/2/25,4/22/25,Soil Swordfern Isolates on PARPHV8,secondary,,,Globisporangium intermedium,no,PARPHV8,,"extracted once on 4/2/25, low yield",FHL0229,FZJ132,1,Root,,6/4/25,Prepman,0.419,,6/12/25,,Globisporangium intermedium,Globisporangium,Oomycete,FZJ132,1 Root,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265207958,"Seward Park, Seattle, WA, US",47.5561,-122.253,Polystichum munitum,western sword fern,Fair,Multiple Symptoms (Please describe in Notes),10,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,8,Yes there are new plants,"fallen log seward, fern 2",,Dying,
225,FZJ132-1 Soil,Swordfern Soil Bait Isolates,4/9/25,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,Group 17,Mortierella,yes,V8B,,,FHL0212,FZJ132,1,Soil,Y,5/6/25,Prepman,11.3,,6/12/25,,,,Fungi,FZJ132,1 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265207958,"Seward Park, Seattle, WA, US",47.5561,-122.253,Polystichum munitum,western sword fern,Fair,Multiple Symptoms (Please describe in Notes),10,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,8,Yes there are new plants,"fallen log seward, fern 2",,Dying,
226,FZJ132-2 Soil,Swordfern Soil Bait Isolates,4/9/25,,,,,,Group 17,Mortierella,,,,v8 plate found but no v8b tube,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ132,2 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265207958,"Seward Park, Seattle, WA, US",47.5561,-122.253,Polystichum munitum,western sword fern,Fair,Multiple Symptoms (Please describe in Notes),10,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,8,Yes there are new plants,"fallen log seward, fern 2",,Dying,
227,FZJ134-1 Soil,Swordfern Soil Bait Isolates,,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Globisporangium intermedium,yes,V8B,,,FHL0213,FZJ134,1,Soil,Y,5/23/25,Prepman,7.85,,6/12/25,,Globisporangium intermedium,Globisporangium,Oomycete,FZJ134,1 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265207958,"Seward Park, Seattle, WA, US",47.5561,-122.253,Polystichum munitum,western sword fern,Fair,Multiple Symptoms (Please describe in Notes),10,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Middle of a slope,8,Yes there are new plants,"fallen log seward, fern 4",,Dead,
228,FZJ138-1 Soil,Swordfern Soil Bait Isolates,4/10/25,,4/22/25,Soil Swordfern Isolates on PARPHV8,secondary,,,unknown,no,PARPHV8,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ138,1 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265305229,"Seward Park, Seattle, WA, US",47.55606,-122.252,Polystichum munitum,western sword fern,Fair,Multiple Symptoms (Please describe in Notes),15,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Lower slope,20,No there are not any new plants,"before bridge seward, fern 4",Yes,Dead,
229,FZJ138-2 Soil,Swordfern Soil Bait Isolates,4/14/25,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,Y,,Globisporangium debaryanum,yes,V8B,,,FHL0214,FZJ138,2,Soil,Y,5/23/25,Prepman,16.3,,6/12/25,,Globisporangium debaryanum,Globisporangium,Oomycete,FZJ138,2 Soil,3/13/25,figgywiggums,https://www.inaturalist.org/observations/265305229,"Seward Park, Seattle, WA, US",47.55606,-122.252,Polystichum munitum,western sword fern,Fair,Multiple Symptoms (Please describe in Notes),15,Suburban,"Medium (moderately used trails, etc)",Upland or well drained,Inside a forest canopy,Lower slope,20,No there are not any new plants,"before bridge seward, fern 4",Yes,Dead,
230,FZJ139-1 Soil,Swordfern Soil Bait Isolates,,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,Y,Group 28,Mortierella,yes,V8B,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ139,1 Soil,,,,Point Defiance,NA,NA,,Rhododendron Deep Clover H777,,,NA,,,,,,NA,,,,H777,
231,FZJ139-2 Soil,Swordfern Soil Bait Isolates,4/11/25,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,Y,Group 28,Mortierella,yes,V8B,,,FHL0215,FZJ139,2,Soil,,5/23/25,Prepman,17.8,,6/12/25,,,,Fungi,FZJ139,2 Soil,,,,Point Defiance,NA,NA,,Rhododendron Deep Clover H777,,,NA,,,,,,NA,,,,H777,
232,FZJ140-1 Soil,Swordfern Soil Bait Isolates,4/9/25,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,Y,,Phytophthora cambivora,yes,V8B,,,FHL0216,FZJ140,1,Soil,,5/23/25,Prepman,12,,6/12/25,y,Phytophthora cambivora,Phytophthora,Oomycete,FZJ140,1 Soil,,,,Point Defiance,NA,NA,,Rhododendron Yakisiamum S707,,,NA,,,,,,NA,,,Yes,"3/4 dead, S707,","Joey: some writing is not legible, please write in excell sheet"
233,FZJ140-2 Soil,Swordfern Soil Bait Isolates,,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,Group 18,Phytophthora cambivora,yes,V8B,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ140,2 Soil,,,,Point Defiance,NA,NA,,Rhododendron Yakisiamum S707,,,NA,,,,,,NA,,,Yes,"3/4 dead, S707,","Joey: some writing is not legible, please write in excell sheet"
234,FZJ141-1 Soil,Swordfern Soil Bait Isolates,,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,Group 18,Phytophthora cambivora,yes,V8B,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FZJ141,1 Soil,,,,Point Defiance,NA,NA,,Rhododendron Mirah x Barnes H806,,,NA,,,,,,NA,,,,,"Joey: some writing is not legible, please write in excell sheet"
235,FZJ141-2 Soil,Swordfern Soil Bait Isolates,,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,Group 18,Phytophthora cambivora,yes,V8B,,,FHL0217,FZJ141,2,Soil,,5/23/25,Prepman,17.8,,6/12/25,y,Phytophthora cambivora,Phytophthora,Oomycete,FZJ141,2 Soil,,,,Point Defiance,NA,NA,,Rhododendron Mirah x Barnes H806,,,NA,,,,,,NA,,,,,"Joey: some writing is not legible, please write in excell sheet"
236,FZJ142-1 Soil,Swordfern Soil Bait Isolates,4/10/25,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Phytopythium citrinum,yes,V8B,,,FHL0218,FZJ142,1,Soil,,5/23/25,Prepman,3.45,,6/12/25,y,Phytopythium citrinum,Phytopythium,Oomycete,FZJ142,1 Soil,,,,Gig Harbor,NA,NA,Thuja Plicata,western redcedar,,,NA,,,,,,NA,,,,Dead Top,"Joey: some writing is not legible, please write in excell sheet"
237,FZJ142-2 Soil,Swordfern Soil Bait Isolates,4/10/25,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Phytophthora cactorum,yes,V8B,,,FHL0219,FZJ142,2,Soil,,5/23/25,Prepman,6.8,,6/12/25,y,Phytophthora cactorum,Phytophthora,Oomycete,FZJ142,2 Soil,,,,Gig Harbor,NA,NA,Thuja Plicata,western redcedar,,,NA,,,,,,NA,,,,Dead Top,"Joey: some writing is not legible, please write in excell sheet"
238,FZJ142-3 Soil,Swordfern Soil Bait Isolates,,,4/18/25,V8 Broth Racks & Soil Swordfern Isolates,final,,,Pythium macrosporum,yes,V8B,,,FHL0220,FZJ142,3,Soil,,5/23/25,Prepman,12.4,,6/12/25,,Pythium macrosporum,Pythium,Oomycete,FZJ142,3 Soil,,,,Gig Harbor,NA,NA,Thuja Plicata,western redcedar,,,NA,,,,,,NA,,,,Dead Top,"Joey: some writing is not legible, please write in excell sheet"
239,T1C2-1,Seward Park Soils Greenhouse Trial,,,3/24/25,Seward soil for greenhouse trials - heat treated,final,,,Pythium attrantheridium,,,,"T1C2-1, T1W3-2, T1W1-2, and T1W1-1 are all the same species",FHL0222,T1C2,1,,,5/23/25,Prepman,7.2,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,T1C2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,T1W1-1,Seward Park Soils Greenhouse Trial,,,3/24/25,Seward soil for greenhouse trials - wild,final,,,Pythium attrantheridium,,,,"T1C2-1, T1W3-2, T1W1-2, and T1W1-1 are all the same species",FHL0223,T1W1,1,,,5/23/25,Prepman,6.01,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,T1W1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,T1W1-2,Seward Park Soils Greenhouse Trial,,,3/24/25,Seward soil for greenhouse trials - wild,final,,,Pythium attrantheridium,,,,"T1C2-1, T1W3-2, T1W1-2, and T1W1-1 are all the same species",FHL0224,T1W1,2,,,5/23/25,Prepman,6.2,,6/12/25,,Pythium attrantheridium,Pythium,Oomycete,T1W1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,T1W2-1,Seward Park Soils Greenhouse Trial,,,,,,,,Mortierella,,,,,FHL0080,T1W2,1,Soil,,4/2/25,Prepman,2.58,,"5/2/2025, 5/7/25",Y,,,Fungi,T1W2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,T1W2-2,Seward Park Soils Greenhouse Trial,,,,,,,,Mortierella,,,,,FHL0083,T1W2,2,Soil,,4/2/25,Prepman,6.94,,"5/2/2025, 5/7/25",Y,,,Fungi,T1W2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,T1W3-1B,Seward Park Soils Greenhouse Trial,,,,,,,,Mortierella,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T1W3,1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,T1W3-2,Seward Park Soils Greenhouse Trial,,4/2/25,3/24/25,Seward soil for greenhouse trials - wild,final,,,Pythium macrosporum,,,,"T1C2-1, T1W3-2, T1W1-2, and T1W1-1 are all the same species",FHL0221,T1W3,2,,,5/23/25,Prepman,10.3,,6/12/25,,Pythium macrosporum,Pythium,Oomycete,T1W3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,T2W1-2,Seward Park Soils Greenhouse Trial,,,,,,,,Mortierella,,,,,FHL0072,T2W1,2,Soil,,4/2/25,Prepman,3.37,,"5/2/2025, 5/7/25",Y,,,Fungi,T2W1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,T2W3-1,Seward Park Soils Greenhouse Trial,,,,,,,,Phytophthora syringae,,,,,FHL0236,T2W3,1,,,6/4/25,Prepman,0.378,,6/12/25,y,Phytophthora syringae,Phytophthora,Oomycete,T2W3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
